업소명,소재지,위도,경도
노랑통닭 가야점,부산광역시 부산진구 가야대로572번길 105(가야동),35.14965697,129.034097
노랑통닭,부산광역시 부산진구 당감서로 102(1층 당감동),35.1685922,129.0355116
노군 옛날통닭,부산광역시 부산진구 백양대로78번길 27(1층 당감동),35.163158,129.0406236
김해통닭 개금점,부산광역시 부산진구 엄광로44번길 17(1층 개금동),35.14741149,129.0214809
근대화통닭,부산광역시 부산진구 전포대로176번길 23(지하1층 전포동),35.15232931,129.0668367
국제통닭가야점,부산광역시 부산진구 대학로46번길 5(1층 가야동),35.15146906,129.0351187
국제통닭 서면점,부산광역시 부산진구 가야대로784번길 58(지상2층 부전동),35.15488515,129.0570361
국제통닭 당감점,"부산광역시 부산진구 동평로 173(301동 지하3층 102호 부암동, 협성휴포레시티즌파크아파트)",35.16633568,129.047382
골목통닭,부산광역시 부산진구 백양대로357번길 107-20(개금동),35.15400045,129.0183036
고향통닭,부산광역시 부산진구 중앙대로635번길 17(범천동),35.14918715,129.0582025
개금통닭,"부산광역시 부산진구 냉정로 227(개금동,번지)",35.15118929,129.0245682
가마치통닭초읍성곡점,부산광역시 부산진구 새싹로 209(지상1층 초읍동),35.17483322,129.0487207
가마치통닭 양정점,"부산광역시 부산진구 거제대로48번길 20(1동 1층 105호 양정동, 퀸즈팰리스)",35.17266575,129.0687603
가마치통닭 서면롯데점,"부산광역시 부산진구 가야대로750번길 71(1층 102호 부전동, 서면블리체)",35.15451598,129.0549241
가마치통닭 부전점,부산광역시 부산진구 새싹로8번길 37(부전동),35.15991787,129.0597905
가마치통닭 부암점,"부산광역시 부산진구 동평로 197(1층 103호 부암동, 마제스타워 서면)",35.16845214,129.0496705
가마치통닭 당감점,부산광역시 부산진구 당감서로 15(1층 당감동),35.16222332,129.0361003
가마치통닭 당감사거리점,부산광역시 부산진구 당감로 51(1층 당감동),35.16616558,129.0388837
가마치통닭 가야점,부산광역시 부산진구 가야대로587번길 8(1층 60595-4호 가야동),35.15517292,129.0362742
가마치통닭(명륜점),부산광역시 동래구 명륜로187번길 42(명륜동),35.21103341,129.0804113
가마솥통닭,부산광역시 부산진구 신천대로71번길 45(1층 범천동),35.14740682,129.0576965
가마솥 골목통닭 양정점,부산광역시 부산진구 중앙대로928번길 17(1층 양정동),35.17223152,129.0719931
효명통닭,부산광역시 영도구 동삼서로 60(동삼동),35.08325418,129.0710345
준이네통닭,부산광역시 영도구 절영로 216(영선동4가),35.07865678,129.0452718
자매통닭,부산광역시 영도구 절영로49번길 31(남항동1가),35.08947195,129.0402337
옛날통닭,부산광역시 영도구 절영로 122(1층 영선동3가),35.085227,129.0422524
옛날통닭,부산광역시 영도구 태종로105번길 46-1(1층 봉래동3가),35.09310351,129.0435043
옛날통닭,부산광역시 영도구 남항로41번길 18-4(영선동2가),35.08924508,129.0414591
안심쌀통닭(영도동삼점),부산광역시 영도구 태종로 724(성제타워빌딩 3층 301호 동삼동),35.07104481,129.0786374
쌀통닭 동삼점,부산광역시 영도구 웃서발로 65-1(1층 동삼동),35.07932946,129.0694041
서민통닭,부산광역시 영도구 동삼서로 46(동삼동),35.08290568,129.0696702
백년가마솥 옛날통닭 영도맛집점,부산광역시 영도구 태종로 56-1(대교동1가),35.09303282,129.0370437
또봉이통닭,부산광역시 영도구 동삼서로 32(동삼동),35.08185455,129.0692726
노랑통닭(동삼점),부산광역시 영도구 동삼로 37(동삼동),35.07682725,129.0710271
노랑통닭,"부산광역시 영도구 태종로 172(118동 1층 101호 봉래동4가, 영도 센트럴 에일린의 뜰)",35.09356495,129.0474803
김해통닭,부산광역시 영도구 동삼로 34(동삼동),35.07666016,129.0715732
국제통닭(영선점),부산광역시 영도구 절영로 119-2(영선동3가),35.08557587,129.0425638
가마치통닭 영도청학점,부산광역시 영도구 조내기로 42(1층 청학동),35.08620146,129.0639121
가마치통닭 봉래점,부산광역시 영도구 대교로14번길 32(1층 봉래동3가),35.09471849,129.0443803
가마치 옛날통닭,"부산광역시 영도구 절영로 524(201동 1층 104호 동삼동, 롯데캐슬 블루오션)",35.07284608,129.0737381
황해통닭,부산광역시 동구 망양로 845(1층 수정동),35.13639864,129.0465371
팔도통닭 초량점,부산광역시 동구 초량상로 144-1(1층 수정동),35.12381337,129.0415156
팔도통닭 범일점,부산광역시 동구 조방로49번길 17(범일동),35.13920866,129.0602678
태화통닭,부산광역시 동구 정공단로 49(범일동),35.13664249,129.0558234
촌놈통닭,부산광역시 동구 초량로13번길 1(초량동),35.11880284,129.0403217
제임스통닭,부산광역시 동구 수정공원남로 32(수정동),35.12721232,129.0382893
오복통닭,부산광역시 동구 초량로 72-1(지상1층 초량동),35.12018453,129.0347661
옛날통닭,부산광역시 동구 범일로 87(범일동),35.13779442,129.0591302
옛날통닭,부산광역시 동구 중앙대로371번길 40(수정동),35.12981604,129.0468148
옛날통닭,부산광역시 동구 중앙대로221번길 14(지상 1층 초량동),35.1171946,129.0397089
부평통닭,부산광역시 동구 조방로49번길 13(범일동),35.1395941,129.0605142
보림통닭,부산광역시 동구 범곡북로 11(평온상가아파트 1층 23419-5호 범일동),35.14159402,129.0544608
노랑통닭,부산광역시 동구 조방로49번길 11(범일동),35.13977446,129.0605056
노랑통닭,부산광역시 동구 초량로16번길 8(초량동),35.11941478,129.0404392
국제통닭범일점,"부산광역시 동구 조방로49번길 11(범일동,,830-45 제일상가A동17115,17221,17674,17675호)",35.13977446,129.0605056
국제통닭(초량점),부산광역시 동구 고관로 48(신화하니엘 더시티 주건축물제1동 1층 101호 초량동),35.12359685,129.0436303
거창통닭,부산광역시 동구 진성로9번길 28(수정동),35.12891967,129.0472751
가마치통닭(초량점),부산광역시 동구 고관로29번길 55-1(지상 1층 초량동),35.12289205,129.0396387
가마치통닭 부산진역점,부산광역시 동구 중앙대로371번길 12(조광빌딩 1층 수정동),35.12904907,129.0479461
충무옛날통닭,"부산광역시 서구 자갈치로 11(충무동1가, 1층일부)",35.09638397,129.0256469
조선의 옛날통닭,부산광역시 서구 충무대로255번길 5-37(1층 남부민동),35.09255171,129.0236687
임금님통닭서구점,부산광역시 서구 보수대로189번길 20(1층 동대신동2가),35.11189825,129.0201812
용하 옛날통닭,부산광역시 서구 충무대로267번길 15(1층 충무동3가),35.09450336,129.0231228
옛날통닭안동찜닭,부산광역시 서구 구덕로 140-1(토성동5가),35.09759192,129.0213737
쌀통닭(서대신점),부산광역시 서구 부용로 15-1(서대신동1가),35.10844356,129.0172422
신김해통닭,부산광역시 서구 구덕로214번길 10(부민동1가),35.10368224,129.020682
새벽닭원조옛날통닭,부산광역시 서구 망양로 84-1(1층 동대신동3가),35.11621642,129.0179862
부평통닭,"부산광역시 서구 송도해변로 21(301동 지하3층 104호 암남동, 송도 서린 엘마르)",35.07139427,129.0174175
만만통닭,부산광역시 서구 천마로 104(1층 남부민동),35.08511864,129.022183
뉴거인통닭,부산광역시 서구 구덕로193번길 25(아미동2가),35.10198831,129.0184562
노랑통닭(대신점),부산광역시 서구 대영로 70-1(동대신동1가),35.11028596,129.0189654
김해통닭,부산광역시 서구 송도해변로 91(1층 암남동),35.07674082,129.0172757
국제통닭 대신점,부산광역시 서구 대영로85번길 5(동대신동2가),35.11128444,129.0202832
가마치통닭서대신점,부산광역시 서구 대영로45번길 4(서대신동2가),35.10982093,129.0163818
가마치통닭(송도점),부산광역시 서구 충무대로 29-2(암남동),35.07833606,129.0162319
총각네 한방통닭,부산광역시 중구 부평1길 47-1(1층 부평동2가),35.10170132,129.0257575
오지계 통닭,"부산광역시 중구 책방골목길 4(보수동1가, 외1필지104-3)",35.10407223,129.0257324
오복통닭본점,부산광역시 중구 부평1길 28(부평동2가),35.10074454,129.02591
오복통닭본점,부산광역시 중구 중구로39번길 43(1층 부평동2가),35.10131599,129.0254894
오복통닭,부산광역시 중구 부평1길 59(1층 부평동2가),35.10218766,129.0258075
영심이통닭&호프,부산광역시 중구 흑교로35번길 16(지상1층 부평동4가),35.10276503,129.023621
새남성슈퍼옛날통닭,부산광역시 중구 복병산길3번길 11-1(1층 대청동2가),35.10360511,129.0308489
부평통닭,부산광역시 중구 부평1길 59(부평동2가),35.10218766,129.0258075
미정통닭·강정,부산광역시 중구 흑교로 88-1(보수동1가),35.10373047,129.0245764
달인 거인통닭,부산광역시 중구 중구로47번길 34(부평동2가),35.10233846,129.0260946
금복용호통닭,부산광역시 중구 중구로33번길 32(부평공영주차장 1층 부평동2가),35.10110274,129.0261887
국제통닭,부산광역시 중구 중구로47번길 33-1(부평동2가),35.10217669,129.0260377
가마치통닭 남포점,부산광역시 중구 남포길 25-3(1층 남포동2가),35.09884952,129.031458
가마치통닭,부산광역시 동래구 명장로 133-1(1층 안락동),35.19990677,129.1126151
노랑통닭 구포점,부산광역시 북구 모분재로 8(1층 구포동),35.20683211,129.0063449
마이닭스오가통닭,부산광역시 남구 홍곡로 50(감만동),35.11640067,129.0839748
마이닭스오가통닭,부산광역시 남구 석포로 46-1(1일부층 감만동),35.12302576,129.0860046
백년 가마솥 옛날통닭,부산광역시 남구 용호로42번길 11(1층 용호동),35.12624996,129.1091755
백년가마솥 옛날통닭 모락로제떡볶이,부산광역시 남구 수영로196번길 18(1층 일부호 대연동),35.13412276,129.0879187
그옛날온천통닭,부산광역시 동래구 차밭골로20번길 72(온천동),35.21871675,129.0820291
쌀통닭 대연3호점,"부산광역시 남구 수영로 345(115동 102호 대연동, 대연힐스테이트 푸르지오)",35.13988561,129.1035228
쌀통닭 대연5호점,부산광역시 남구 수영로219번길 7(1층 대연동),35.13540741,129.0904047
쌀통닭 용호2호점,부산광역시 남구 동명로 136(용호동),35.11958357,129.111696
쌀통닭(문현점),부산광역시 남구 고동골로 76(1층 일부 문현동),35.14373477,129.0713993
옛날영지통닭,"부산광역시 남구 양지골로 358(상가동 1층 104호 감만동, 우암 자유 5차 아파트)",35.12251163,129.0860416
옛날통닭,부산광역시 남구 수영로196번길 15(대연동),35.1341927,129.088161
옛날통닭,부산광역시 남구 우암로 54(감만동),35.11533091,129.0816349
옛날통닭,부산광역시 남구 용호로 197(1층 용호동),35.11465699,129.111256
오늘통닭,부산광역시 남구 용호로 239(용호동),35.11099648,129.1113488
용당 옛날통닭,부산광역시 남구 신선로329번길 12(1층 101호 용당동),35.11541582,129.0942517
용호동 辛불닭발&옛날통닭,부산광역시 남구 용호로197번길 58(1층 용호동),35.11462025,129.1142722
천우 옛날 통닭,"부산광역시 남구 용호로197번길 20-4(105호 용호동, 광선맨션)",35.11462391,129.1119137
춘삼이 전기통닭,부산광역시 남구 용소로13번길 16(1층 대연동),35.13640643,129.1015226
통닭마을,부산광역시 남구 용소로7번길 52(대연동),35.13776329,129.1029784
하나옛날통닭(문현점),"부산광역시 남구 수영로 52(1동 1층 1109호 문현동, 대암아파트)",35.13580541,129.0731058
가마솥구운통닭(만덕점),부산광역시 북구 만덕3로48번다길 8(만덕동),35.21100947,129.0283735
가마치통닭,"부산광역시 북구 금곡대로 175(207동 103호 화명동, 화명2차동원로얄듀크비스타)",35.22489686,129.0094792
가마치통닭,"부산광역시 북구 양달로 74(124호 화명동, 화명동부종합상가)",35.2439893,129.0211541
가마치통닭,"부산광역시 북구 시랑로 134(구포동, 지하)",35.19530023,129.0099579
가마치통닭 구포시장점,부산광역시 북구 낙동대로1762번가길 37(1층 구포동),35.20776388,129.0026882
가마치통닭 만덕점,"부산광역시 북구 덕천로 182(202동 스포츠센타 105호 만덕동, 벽산라인타운)",35.21091444,129.024704
가마치통닭 부산금곡점,부산광역시 북구 금곡대로616번길 118(1층 금곡동),35.26579898,129.0173286
가마치통닭 숙등역점,부산광역시 북구 의성로115번길 57(1층 덕천동),35.21113963,129.0140313
가마치통닭 신만덕점,부산광역시 북구 만덕1로 13-1(1일부층 만덕동),35.21400081,129.035913
가마치통닭 화명롯데점,"부산광역시 북구 화명신도시로 132(103호 화명동, 위너스타워)",35.23590545,129.0113186
골목통닭,부산광역시 북구 덕천로304번길 6(1층 만덕동),35.20917026,129.036862
깨통닭,"부산광역시 북구 금곡대로 238(상가동 지109호 화명동, 롯데캐슬멤버스)",35.22941173,129.0128418
노랑통닭 덕천점,부산광역시 북구 덕천로 162-1(1층 덕천동),35.21110753,129.0221254
돌아온옛날통닭,부산광역시 남구 못골로 48-2(1일부층 대연동),35.13572883,129.0877426
